"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"G","Sergei Bobrovsky",6800,"Cls@NJ 07:00PM ET",1.057,"Cls"
"LW","Gabriel Landeskog",6800,"Col@Fla 07:30PM ET",4.214,"Col"
"G","Al Montoya",6700,"Col@Fla 07:30PM ET",7.000,"Fla"
"C","Claude Giroux",6700,"Buf@Phi 07:00PM ET",3.743,"Phi"
"G","Antti Niemi",6700,"Anh@Dal 08:30PM ET",6.480,"Dal"
"G","Darcy Kuemper",6700,"Edm@Min 08:00PM ET",1.900,"Min"
"G","Kari Lehtonen",6600,"Anh@Dal 08:30PM ET",4.650,"Dal"
"LW","Alex Steen",6600,"TB@StL 08:00PM ET",4.688,"StL"
"G","Curtis McElhinney",6600,"Cls@NJ 07:00PM ET",1.467,"Cls"
"G","Ondrej Pavelec",6500,"LA@Wpg 08:00PM ET",3.733,"Wpg"
"G","Michael Hutchinson",6500,"LA@Wpg 08:00PM ET",6.733,"Wpg"
"LW","Daniel Sedin",6400,"Mon@Van 10:00PM ET",3.875,"Van"
"G","Cam Ward",6400,"Car@Det 07:30PM ET",2.943,"Car"
"RW","Jakub Voracek",6400,"Buf@Phi 07:00PM ET",3.357,"Phi"
"G","Anton Khudobin",6400,"Anh@Dal 08:30PM ET",2.200,"Anh"
"G","Jonas Gustavsson",6400,"Ari@Bos 07:00PM ET",4.800,"Bos"
"LW","Taylor Hall",6400,"Edm@Min 08:00PM ET",4.167,"Edm"
"G","Keith Kinkaid",6400,"Cls@NJ 07:00PM ET",1.400,"NJ"
"G","Richard Bachman",6300,"Mon@Van 10:00PM ET",0,"Van"
"G","Cam Talbot",6300,"Edm@Min 08:00PM ET",3.457,"Edm"
"G","Eddie Lack",6300,"Car@Det 07:30PM ET",0.000,"Car"
"G","Anders Nilsson",6200,"Edm@Min 08:00PM ET",3.800,"Edm"
"G","Reto Berra",6200,"Col@Fla 07:30PM ET",6.200,"Col"
"G","Niklas Backstrom",6100,"Edm@Min 08:00PM ET",0.000,"Min"
"G","Chad Johnson",6100,"Buf@Phi 07:00PM ET",2.143,"Buf"
"G","Anders Lindback",6100,"Ari@Bos 07:00PM ET",4.600,"Ari"
"G","Jason LaBarbera",6000,"Buf@Phi 07:00PM ET",0,"Phi"
"C","Tomas Plekanec",6000,"Mon@Van 10:00PM ET",4.389,"Mon"
"G","Mike Smith",6000,"Ari@Bos 07:00PM ET",5.025,"Ari"
"G","Yann Danis",6000,"Cls@NJ 07:00PM ET",0,"NJ"
"D","Dustin Byfuglien",6000,"LA@Wpg 08:00PM ET",3.438,"Wpg"
"D","P.K. Subban",6000,"Mon@Van 10:00PM ET",4.000,"Mon"
"G","Linus Ullmark",6000,"Buf@Phi 07:00PM ET",0.800,"Buf"
"G","Kristers Gudlevskis",6000,"TB@StL 08:00PM ET",5.200,"TB"
"C","Jason Spezza",5900,"Anh@Dal 08:30PM ET",4.750,"Dal"
"C","Patrice Bergeron",5900,"Ari@Bos 07:00PM ET",4.714,"Bos"
"C","Nick Bjugstad",5900,"Col@Fla 07:30PM ET",3.125,"Fla"
"RW","Chris Stewart",5800,"Anh@Dal 08:30PM ET",0.750,"Anh"
"C","Ryan Johansen",5800,"Cls@NJ 07:00PM ET",3.188,"Cls"
"C","Tyler Johnson",5800,"TB@StL 08:00PM ET",2.611,"TB"
"RW","Jaromir Jagr",5700,"Col@Fla 07:30PM ET",4.750,"Fla"
"RW","Radim Vrbata",5700,"Mon@Van 10:00PM ET",2.713,"Van"
"LW","Patrick Sharp",5700,"Anh@Dal 08:30PM ET",2.438,"Dal"
"LW","Andrew Ladd",5700,"LA@Wpg 08:00PM ET",3.500,"Wpg"
"C","Anze Kopitar",5700,"LA@Wpg 08:00PM ET",2.500,"LA"
"RW","Jason Pominville",5600,"Edm@Min 08:00PM ET",2.750,"Min"
"C","Eric Staal",5600,"Car@Det 07:30PM ET",2.938,"Car"
"C","Jeff Carter",5600,"LA@Wpg 08:00PM ET",3.625,"LA"
"LW","Nick Foligno",5600,"Cls@NJ 07:00PM ET",3.056,"Cls"
"LW","Brandon Saad",5600,"Cls@NJ 07:00PM ET",2.611,"Cls"
"C","Connor McDavid",5600,"Edm@Min 08:00PM ET",3.667,"Edm"
